,site_eui
48659,51.3
48660,90.40260199
48661,70.10111459999999
48662,47.17221102
48663,49.98651097
48664,96.10720413
48665,21.4
48666,72.77787035
48667,67.70359159
48668,104.3956666
48669,93.18902604
48670,132.9662175
48671,79.34831275
48672,53.10725279
48673,92.67225691
48674,87.46437233
48675,100.2495224
48676,66.39567782
48677,434.8465134
48678,52.69086309
48679,188.2649839
48680,62.69871173
48681,66.48720638
48682,80.15923572
48683,112.6456045
48684,131.8003795
48685,94.57934651
48686,94.47552212
48687,106.9
48688,81.08955685
48689,63.19870724
48690,130.4979302
48691,77.90078299
48692,40.3
48693,67.17299424
48694,63.2
48695,29.34814058
48696,93.89000749
48697,88.41409237
48698,74.37184744
48699,75.5
48700,107.8459136
48701,184.2840811
48702,123.9643723
48703,87.31303858
48704,78.28657235
48705,161.41217980000005
48706,121.9693053
48707,78.07673778
48708,56.87389101
48709,184.3606415
48710,44.91687701
48711,57.41623699
48712,99.4
48713,72.79289767
48714,84.0152197
48715,91.18510966
48716,93.82024231
48717,119.09587340000002
48718,118.7291405
48719,98.78915113
48720,113.693138
48721,175.3030594
48722,117.8
48723,38.2
48724,124.202349
48725,109.7215832
48726,79.98246126
48727,99.79324276
48728,62.69106071
48729,61.65800808
48730,108.92672140000002
48731,69.26767585
48732,134.8252205
48733,147.10557619999997
48734,87.48595703
48735,71.26859196
48736,98.28068493
48737,198.7067093
48738,76.08003144
48739,186.3800255
48740,152.6641351
48741,97.95564661
48742,138.4735534
48743,97.74516955
48744,3.789863014
48745,132.87878659999998
48746,196.0140616
48747,67.01561868
48748,59.79026274
48749,75.3824957
48750,100.6347661
48751,94.91595628
48752,29.99567707
48753,85.37996182
48754,58.48754098
48755,70.39646755
48756,19.09302642
48757,55.54876413
48758,177.65577209999995
48759,34.67351149
48760,48.91351143
48761,49.50809941
48762,119.7083936
48763,115.44612990000002
48764,106.6702395
48765,59.30420091
48766,73.6969893
48767,108.2
48768,125.9
48769,100.6
48770,137.40826030000002
48771,124.10398909999998
48772,18.12964593
48773,45.50129875
48774,74.47294184
48775,42.221816
48776,91.32062804
48777,9.802386406
48778,89.6897657
48779,84.29663672
48780,80.62070814
48781,87.69633805
48782,88.51873568
48783,91.17500037
48784,33.41505128
48785,104.786374
48786,81.97670859
48787,96.12796916
48788,71.76148364
48789,82.40074931
48790,76.50270604
48791,29.28939816
48792,89.43239090000002
48793,80.63329431
48794,95.10611872
48795,87.28705143
48796,70.18034883
48797,105.4158777
48798,97.58615465
48799,101.804156
48800,97.67003369
48801,85.20400704
48802,39.18960476
48803,87.20945655
48804,78.80596751
48805,76.60571076
48806,85.32722883
48807,88.78321506
48808,98.61319635
48809,59.00229059
48810,93.57498241
48811,91.69986002
48812,75.02457519
48813,160.0682005
48814,101.0798443
48815,337.69692569999995
48816,98.71100981
48817,112.0882319
48818,57.49055319
48819,95.895457
48820,59.25025209
48821,76.90680141
48822,100.0965185
48823,88.70507373
48824,61.09107269
48825,56.65856167
48826,98.08396512
48827,80.29912568
48828,113.331938
48829,92.50122015
48830,107.5
48831,38.0043611
48832,76.66745789
48833,90.56380268
48834,73.01338798
48835,77.95105622
48836,89.78512014
48837,127.4
48838,79.79694363
48839,47.57435956
48840,127.4034179
48841,129.5113249
48842,86.08214312
48843,91.19030092
48844,67.86861741
48845,103.9027742
48846,115.2895741
48847,24.49872371
48848,39.36090875
48849,80.31661202
48850,22.79791676
48851,45.38599895
48852,97.57167303
48853,72.2046508
48854,85.09034658
48855,85.28679317
48856,81.830262
48857,103.591301
48858,88.38731642
48859,91.47936971
48860,51.32775732
48861,72.58333633
48862,95.28863089
48863,66.98037278
48864,78.97727749
48865,88.90671158
48866,87.16792649
48867,70.18171495
48868,86.96246351
48869,64.99158994
48870,42.90104574
48871,86.075585
48872,67.091301
48873,75.89232802
48874,57.17962647
48875,86.51820496
48876,76.49915413
48877,131.810762
48878,73.79917434
48879,63.99405644
48880,71.85957108
48881,110.1975357
48882,60.90118347
48883,59.88698331
48884,65.81152931
48885,69.38527285
48886,58.20994685
48887,12.62859421
48888,70.49837937
48889,80.74693615
48890,115.3836267
48891,80.17562916
48892,181.7289677
48893,83.18271053
48894,30.89703645
48895,63.10089378
48896,127.7028685
48897,59.10037727
48898,80.59748409
48899,56.70995808
48900,75.89369414
48901,71.67760536
48902,49.59962871
48903,79.16525414
48904,74.07458193
48905,85.00346209
48906,64.37602066
48907,105.4459316
48908,70.38499214
48909,70.6964653
48910,89.29140804
48911,55.45614193
48912,72.04891384
48913,75.29533797
48914,63.79624373
48915,84.96165881
48916,70.36122165
48917,73.79261696
48918,102.6921274
48919,72.77093886
48920,83.58024852
48921,85.79853806
48922,153.898848
48923,81.17726102
48924,97.62631859
48925,72.0666734
48926,125.4649076
48927,93.71432517
48928,53.90123587
48929,99.56947301
48930,89.40670784
48931,75.38741373
48932,81.68873269
48933,69.58991616
48934,85.772855
48935,76.36609477
48936,105.9874579
48937,94.48918332
48938,86.99333782
48939,67.78255259
48940,64.07192455
48941,117.0466644
48942,101.6564403
48943,777.283071
48944,44.89501909
48945,68.89292687
48946,56.88017516
48947,95.71758889
48948,76.91253911
48949,72.50246351
48950,131.5154091
48951,62.48450483
48952,110.1860603
48953,83.79117599
48954,66.68611273
48955,44.89993712
48956,81.67233925
48957,78.07837712
48958,79.76962123
48959,81.60212142
48960,94.64191407
48961,109.1
48962,112.8412314
48963,82.43681413
48964,51.91054046
48965,85.29007186
48966,102.6071555
48967,132.6490067
48968,85.68542406
48969,92.86433191
48970,111.5
48971,54.70985087
48972,6.896396437000001
48973,70.60247698
48974,98.74516206
48975,67.87872745
48976,47.34664122
48977,74.77157123
48978,83.27150759999998
48979,70.19564938
48980,79.98355416
48981,89.01682012
48982,42.59339696
48983,60.81648477
48984,61.79379969
48985,76.27401901
48986,76.59833371
48987,141.70440380000005
48988,63.96782693
48989,84.59581481
48990,99.57712329
48991,115.5029606
48992,98.54953514
48993,86.74716446
48994,66.59321731
48995,78.69077275
48996,291.3019061
48997,85.86348204
48998,63.58039823
48999,60.3908047
49000,64.48285051
49001,435.4383632
49002,87.36464705
49003,88.59195973
49004,92.32280635
49005,2.032022956
49006,129.4913818
49007,125.0856756
49008,124.1031694
49009,74.37867804
49010,67.71233476
49011,96.50474212
49012,112.3841313
49013,327.88525110000006
49014,100.609083
49015,166.3804484
49016,79.8698937
49017,148.3076331
49018,182.6658858
49019,121.2873426
49020,94.79355266
49021,84.87914589
49022,100.8779332
49023,131.1512044
49024,256.297535
49025,77.38685231
49026,82.18927539
49027,85.30373306
49028,84.88652294
49029,44.3827285
49030,70.40111236
49031,79.99093121
49032,7.099946852
49033,78.38848417
49034,155.85976200000005
49035,73.39098061
49036,90.27992514
49037,105.4710682
49038,73.54292592
49039,126.3834801
49040,89.19031589
49041,85.47476982
49042,87.56710383
49043,74.74534247
49044,64.21427352
49045,71.39700651
49046,150.7775589
49047,76.21008534
49048,94.71787035
49049,31.98937795
49050,56.10292523
49051,72.18251965
49052,24.62874693
49053,93.49602141
49054,102.588303
49055,96.29490755
49056,91.97280934
49057,67.32026125
49058,75.22129501
49059,85.47859495
49060,131.1465589
49061,79.49612621
49062,57.12388951
49063,75.88932255
49064,62.59597949
49065,121.48378999999998
49066,73.44719735
49067,132.516767
49068,180.5770634
49069,85.52094468
49070,87.38677745
49071,130.89164309999998
49072,73.40818981
49073,81.35294259
49074,123.8004394
49075,109.4617486
49076,58.8858979
49077,113.208169
49078,172.1044494
49079,85.10662959
49080,153.3961195
49081,91.47936971
49082,110.3857856
49083,80.89775432
49084,72.38333782
49085,33.22680141
49086,170.8642945
49087,52.08813459
49088,54.10533273
49089,111.1592769
49090,86.95535968
49091,86.19170447
49092,138.96043490000002
49093,111.6062551
49094,65.18147915
49095,422.7383659
49096,62.17876937
49097,40.92838162
49098,67.38583427
49099,73.78824538
49100,75.29069317
49101,61.79543903
49102,72.93852459
49103,66.68338049
49104,79.60623475
49105,76.89177408
49106,101.5533386
49107,67.61014971
49108,15.51573172
49109,81.55567333
49110,76.89696534
49111,66.87736807
49112,78.59203458
49113,85.4734037
49114,79.38629089
49115,84.68980313
49116,82.09856576
49117,84.39636275
49118,70.96449585
49119,79.6136118
49120,88.38567707
49121,105.2953866
49122,52.51272176
49123,96.29026274
49124,76.48904484
49125,78.89940939
49126,110.9163837
49127,62.11729546
49128,80.20704918
49129,84.05620181
49130,60.29107867
49131,79.88983906
49132,125.8728281
49133,131.5625844
49134,102.6883023
49135,84.82112095
49136,96.68643461
49137,40.79586945
49138,241.2771547
49139,68.39948799
49140,124.8886825
49141,65.97518901
49142,225.9469421
49143,79.00787858
49144,123.6728445
49145,113.3983315
49146,74.08359832
49147,131.4951905
49148,109.4065581
49149,135.9492544
49150,81.28518377
49151,90.44331163
49152,88.59551164
49153,73.97239689
49154,66.88720413
49155,77.28302792
49156,64.89978741
49157,109.1092926
49158,87.60972678
49159,94.4752489
49160,105.6098653
49161,70.20357287
49162,67.49949472
49163,82.00812935
49164,69.50057265
49165,84.97368066
49166,68.2
49167,88.11218205
49168,91.07937271
49169,76.32975597
49170,75.88877611
49171,136.1066315
49172,97.56702897
49173,65.13311850000001
49174,90.02637473
49175,77.97209372
49176,147.06638519999996
49177,80.54311326
49178,124.8463321
49179,165.1769055
49180,51.10644809
49181,64.19815329999999
49182,98.27067269
49183,145.0
49184,155.63107490000004
49185,39.0114567
49186,130.4
49187,123.20181
49188,64.4872221
49189,76.08112434
49190,69.68609028
49191,85.98596826
49192,78.40788308
49193,85.51903136
49194,74.48277566
49195,92.81323976
49196,94.59546673
49197,70.30930983
49198,53.09058612
49199,86.08268882
49200,89.16135414
49201,79.36743843
49202,104.569982
49203,110.2901579
49204,83.24773711
49205,76.38057564
49206,113.9598024
49207,61.89052025
49208,37.39835392
49209,132.9979115
49210,126.4078381
49211,72.09891384
49212,71.35984804
49213,79.17181151
49214,66.09649974
49215,74.09944532
49216,175.0481436
49217,80.94911969
49218,88.1252968
49219,61.80718766
49220,92.350128
49221,58.37797814
49222,93.68946253
49223,64.40225017
49224,70.58116551
49225,94.24213451
49226,72.18579834
49227,90.79057714
49228,61.59926566
49229,69.39456247
49230,63.59870424
49231,72.41284602
49232,63.99187065
49233,96.60993263
49234,110.0721267
49235,47.0362602
49236,62.00226813
49237,65.99622726
49238,90.65724455
49239,66.48666068
49240,45.09365147
49241,102.470271
49242,68.78664346
49243,75.48959877
49244,60.40282581
49245,45.42397635
49246,69.86750954
49247,72.88715922
49248,73.89097687
49249,57.49711056
49250,72.2345097
49251,78.35460514
49252,72.65737929
49253,60.49572199
49254,81.82725578
49255,106.4972895
49256,20.65886294
49257,70.48034658
49258,40.8521536
49259,81.78354068
49260,68.29621005
49261,102.2437697
49262,56.90175986
49263,82.90675649
49264,54.20505876
49265,100.7389355
49266,39.28631784
49267,76.39177783
49268,72.28798338
49269,18.10478254
49270,67.59129725
49271,99.55499214
49272,63.93012351
49273,30.83083548
49274,72.75847144
49275,72.58606857
49276,73.78660603
49277,57.28153829
49278,52.96353844
49279,62.4921551
49280,44.62534845
49281,109.8871555
49282,65.50989221
49283,63.64105397
49284,59.30775283
49285,66.89048282
49286,38.06665619
49287,79.28711131
49288,63.70061606
49289,43.49257055
49290,65.60661277
49291,73.40710083
49292,96.08015495
49293,58.2025698
49294,66.39622427
49295,61.88806123
49296,65.09131597
49297,72.91694064
49298,87.70562692
49299,72.10355865
49300,50.2919732
49301,68.50631784
49302,62.01811513
49303,115.1723617
49304,82.99855902
49305,75.4887791
49306,93.47115802
49307,71.50602216
49308,75.30654016
49309,111.78331609999998
49310,51.71628041
49311,23.33534546
49312,91.28674826
49313,96.82823714
49314,86.10072161
49315,89.68512089
49316,74.5838678
49317,84.78406468
49318,162.13922219999995
49319,92.28127629
49320,82.44309903
49321,75.4887791
49322,65.16481249
49323,99.93203907
49324,75.21255184
49325,76.19977967
49326,148.01958290000005
49327,72.37076952
49328,63.19706789
49329,28.0
49330,29.88174489
49331,78.62509469
49332,102.1014215
49333,60.3976353
49334,59.58152107
49335,86.22203234
49336,56.50613444
49337,70.29346283
49338,61.35381761
49339,71.84431489
49340,122.0862445
49341,99.68859795
49342,71.70383487
49343,119.9062063
49344,77.57100531
49345,76.49232353
49346,99.07357512
49347,56.2954802
49348,126.9067004
49349,74.3401542
49350,59.24518452
49351,120.9906243
49352,106.8251648
49353,70.95547945
49354,90.60560596
49355,106.7967415
49356,72.80901789
49357,94.6110405
49358,113.7778367
49359,60.69371535
49360,71.70028296
49361,91.29221274
49362,100.6607216
49363,114.3783786
49364,38.8303114
49365,65.76234898
49366,83.48981211
49367,139.77190359999997
49368,107.7038386
49369,108.3841612
49370,88.46518452
49371,68.99866382
49372,86.09662325
49373,91.97718018
49374,101.2760177
49375,84.48871173
49376,128.4118804
49377,73.49097986
49378,50.86382663
49379,144.0721454
49380,81.99228236
49381,76.58767797
49382,105.6195077
49383,123.1777663
49384,108.2541073
49385,88.06737331
49386,176.1185179
49387,99.69898046
49388,62.69488659
49389,89.08895052
49390,98.69516281
49391,122.8845999
49392,69.17461861
49393,73.78578636
49394,151.18329440000005
49395,61.67057639
49396,76.48767872
49397,56.91651396
49398,31.95768396
49399,88.25371061
49400,72.8926237
49401,82.41523018
49402,68.29621005
49403,60.90254959
49404,80.67644509
49405,78.42782768
49406,79.00760536
49407,72.07104499
49408,80.34830526
49409,69.18937271
49410,44.60239838
49411,67.19512538
49412,122.4684251
49413,45.60375777
49414,51.99633206
49415,6.799949098
49416,34.48717344
49417,148.5830399
49418,220.4262183
49419,91.87827382
49420,91.72226439
49421,51.81846471
49422,67.20796691
49423,65.17792724
49424,73.00409836
49425,274.7427495
49426,28.70497642
49427,37.49999251
49428,24.00173291
49429,476.4
49430,113.4
49431,75.43495471
49432,70.71203907
49433,71.72296055
49434,52.17119395
49435,82.12370237
49436,27.09323976
49437,134.7033633
49438,172.94679240000005
49439,74.28332359999997
49440,155.5870866
49441,93.59246875
49442,61.99270529
49443,77.78903511
49444,62.37248372
49445,82.89391496
49446,60.38998503
49447,73.00655738
49448,85.53460588
49449,59.69299573
49450,84.46193577
49451,109.5562452
49452,69.68253836
49453,59.9954525
49454,71.10056067
49455,49.97834567
49456,104.5298181
49457,105.6472962
49458,77.56034808
49459,76.08358335
49460,272.0108054
49461,67.78091324
49462,62.7937922
49463,79.49803878
49464,80.78409462
49465,85.25373381
49466,91.48783966
49467,80.48846845
49468,108.13470990000002
49469,44.80021109
49470,66.996493
49471,79.48601692
49472,71.7945445
49473,137.0823071
49474,36.70027248
49475,76.10188936
49476,75.29369863
49477,50.97885321
49478,64.88913167
49479,80.9
49480,90.67527734
49481,243.6815061
49482,235.5460506
49483,66.2000509
49484,70.68580957
49485,55.69603114
49486,87.26054869
49487,110.9289513
49488,86.41137509999999
49489,82.40156898
49490,60.68397185
49491,85.98760761
49492,60.38069541
49493,71.28689797
49494,75.48632008
49495,83.08571955
49496,85.26411558
49497,58.19601243
49498,66.87982708
49499,79.09093794
49500,90.48429523
49501,75.39533723
49502,52.04251216
49503,140.7030451
49504,69.29647578
49505,87.42483565
49506,38.03578112
49507,59.59272326
49508,108.6653065
49509,53.70806797
49510,31.16588742
49511,90.99194176
49512,53.98429523
49513,56.29356763
49514,72.77350026
49515,91.29877012
49516,74.47813085
49517,77.86717644
49518,61.77740624
49519,52.61408713
49520,83.84226888
49521,63.54050752
49522,84.70483045
49523,79.47180927
49524,101.3678202
49525,63.90252714
49526,100.2
49527,30.78064451
49528,71.60520099
49529,87.09278988
49530,97.06730594
49531,131.7222382
49532,104.1059279
49533,84.49663523
49534,61.99598398
49535,55.38810989
49536,83.57505726
49537,72.19508796
49538,83.3562063
49539,89.17747436
49540,61.20445991
49541,117.91496370000002
49542,59.70365147
49543,107.2680493
49544,102.2773763
49545,91.4963096
49546,61.69817202
49547,125.9110794
49548,47.29172243
49549,137.5058013
49550,117.4843656
49551,86.28569279
49552,64.29159518
49553,80.39475335
49554,80.8021274
49555,56.80367318
49556,83.07560671
49557,107.1348481
49558,104.004686
49559,80.60540759
49560,59.10037727
49561,116.7737158
49562,42.10159743
49563,77.92344293
49564,85.06056591
49565,77.49176959
49566,98.98040647
49567,70.50411707
49568,47.08871847
49569,82.97014372
49570,99.78340594
49571,128.0741777
49572,90.56161689
49573,59.50720488
49574,162.0050715
49575,143.0828086
49576,51.79278165
49577,56.89410959
49578,140.1656157
49579,113.1931417
49580,64.88803878
49581,128.6
49582,136.9202867
49583,227.00130550000003
49584,77.90132944
49585,136.9
49586,120.79035259999998
49587,94.79218654
49588,97.28479078
49589,67.66342765
49590,76.45024702
49591,105.07134440000002
49592,76.05407516
49593,64.63804027
49594,76.28795344
49595,79.90350026
49596,60.7208571
49597,76.04369264
49598,50.79989296
49599,80.26606557
49600,72.69508421
49601,72.59863687
49602,68.09375253
49603,68.12599296
49604,68.704677
49605,56.89656861
49606,81.79201063
49607,70.20111386
49608,72.9
49609,73.79207051
49610,63.61291189
49611,117.1827292
49612,84.42996856
49613,571.9408032
49614,53.31654091
49615,97.18424508
49616,66.56890037
49617,86.4
49618,89.97337001
49619,176.641575
49620,35.174599900000004
49621,36.98988697
49622,248.2943117
49623,91.54996374
49624,78.48766375
49625,106.1874564
49626,88.51737031
49627,69.32816977
49628,150.0808436
49629,26.89624673
49630,173.6
49631,103.9484018
49632,58.58781271
49633,59.890262
49634,63.59405944
49635,96.49135414
49636,83.24281907
49637,163.3643506
49638,71.83580058
49639,190.575076
49640,146.7543648
49641,116.4802747
49642,72.71147691
49643,212.7454001
49644,36.17951119
49645,102.091039
49646,71.79181226
49647,66.49021259
49648,76.59778726
49649,72.56858223
49650,18.76379445
49651,73.49425855
49652,75.17156823
49653,63.68695486
49654,23.60665469
49655,325.544558
49656,355.4399626
49657,61.80172318
49658,46.19856127
49659,35.90874766
49660,295.7
49661,79.8720795
49662,287.1470312
49663,196.0379833
49664,83.88680365
49665,84.68952990000003
49666,80.7952968
49667,120.3049535
49668,107.2896347
49669,119.4116738
49670,33.22133618
49671,75.88139906
49672,110.5002657
49673,80.50540834
49674,383.6
49675,78.79339921
49676,161.6813032
49677,91.95914762
49678,91.19412606
49679,115.674817
49680,87.40248637
49681,136.4866831
49682,84.62987575
49683,98.18369114
49684,103.5
49685,82.29255333
49686,85.53503646
49687,94.75912643
49688,78.28985104
49689,175.7
49690,76.79259451
49691,145.2420795
49692,86.81328393
49693,74.5
49694,143.1
49695,88.49633206
49696,81.49228609999999
49697,31.51369863
49698,126.5
49699,61.05509293
49700,63.49187439
49701,61.09107269
49702,167.5
49703,149.2
49704,28.18558126
49705,78.60677505
49706,88.68758739
49707,118.1023894
49708,92.59056366
49709,107.6918168
49710,103.2238177
49711,64.19788008
49712,91.41434314
49713,74.46993413
49714,71.27706191
49715,92.5
49716,104.8057729
49717,96.16458043
49718,81.4
49719,75.69451531
49720,65.80497193
49721,74.38468897
49722,87.3
49723,92.18920054
49724,132.684799
49725,101.6741021
49726,86.00646006
49727,100.1995232
49728,53.35643162
49729,95.7
49730,60.67932629999999
49731,48.58160341
49732,79.78792724
49733,108.4494618
49734,136.5079946
49735,58.16349876
49736,80.18956359
49737,94.0588592
49738,85.4
49739,125.75889440000002
49740,75.40326072
49741,111.9018946
49742,159.37940790000005
49743,157.77969309999995
49744,157.87969230000004
49745,159.27940859999995
49746,61.7
49747,58.17114586
49748,94.88098286
49749,74.10600269
49750,53.14987499
49751,66.98611049
49752,64.78721985
49753,113.5696414
49754,61.01757617
49755,218.8983614
49756,49.6966225
49757,65.14541358
49758,58.51622876
49759,53.91872221
49760,99.29707089
49761,64.88366719
49762,66.71124935
49763,15.89851486
49764,62.99351748
49765,96.19053672
49766,13.30099334
49767,12.53733887
49768,98.01347406
49769,74.50627292
49770,12.81984954
49771,89.96544652
49772,62.62576016
49773,71.69317913
49774,57.67497792
49775,113.3917741
49776,59.82578187
49777,49.0165731
49778,74.50190134
49779,81.45266861
49780,75.68522569
49781,63.80170821
49782,55.25505053
49783,65.68584699
49784,72.27486863
49785,69.79592559
49786,68.28746688
49787,99.75034583
49788,70.8997425
49789,157.8799656
49790,87.38541133
49791,54.40041246
49792,72.59762836
49793,66.49731642
49794,79.18465304
49795,53.89823041
49796,96.78643386
49797,74.57485141
49798,56.65367468
49799,65.19322779
49800,59.00283704
49801,28.16345011
49802,103.0601572
49803,78.99640317
49804,63.29761359
49805,68.73281907
49806,58.89382139
49807,36.94316566
49808,69.20303391
49809,59.20037653
49810,67.10168351
49811,57.67552437
49812,69.18123464
49813,79.97754323
49814,59.84217531
49815,64.19323527
49816,76.48904484
49817,78.83930959
49818,78.46881129
49819,72.75362516
49820,81.57070065
49821,107.4991953
49822,74.19015495
49823,59.12250842
49824,93.72178889
49825,70.00876563
49826,76.09478554
49827,77.6059765
49828,3.09833745
49829,32.977348600000006
49830,65.09432143
49831,137.538041
49832,77.46554009
49833,36.44125683
49834,85.78296429
49835,65.70032787
49836,66.31917584
49837,71.56995584
49838,97.07359009
49839,59.38261547
49840,61.88806123
49841,67.28829403
49842,36.1494558
49843,77.24837115
49844,60.61156823
49845,67.05550865
49846,39.28768396
49847,89.98211318
49848,62.00090201
49849,120.2
49850,96.24326821
49851,101.9164503
49852,87.30426454
49853,90.38839434
49854,87.63103825
49855,128.0
49856,74.98249869
49857,95.6
49858,60.17468598
49859,49.60476773
49860,68.1882873
49861,92.51979939
49862,82.49036605
49863,80.39120144
49864,82.09583352
49865,91.17062954
49866,47.29609477
49867,61.85363575
49868,60.78888914
49869,65.68994536
49870,60.58588517
49871,76.41117673
49872,66.99269016
49873,80.50049031
49874,65.27300846
49875,104.4213511
49876,95.66075904
49877,58.8
49878,61.41101505
49879,113.8524253
49880,92.49821469
49881,68.70795569
49882,71.58880829
49883,99.4954293
49884,73.80054046
49885,51.32639195
49886,124.5135489
49887,77.54805375
49888,66.17327495
49889,58.60120069
49890,73.9185725
49891,53.80232952
49892,74.55326671
49893,73.58469496
49894,83.5895064
49895,96.61942331
49896,99.15335579
49897,60.28698031
49898,144.6923595
49899,104.7003084
49900,76.87210195
49901,67.9014043
49902,76.98576241
49903,105.1683382
49904,114.0040647
49905,71.72979040000001
49906,83.69582154
49907,71.07842952
49908,52.30507298
49909,72.99617486
49910,70.15084063
49911,92.89957781
49912,83.00101804
49913,98.57385208
49914,126.2698196
49915,69.65494274
49916,54.91215735
49917,70.09401078
49918,72.99125683
49919,97.26757766
49920,79.68027772
49921,65.54291893
49922,76.09861067
49923,70.77952467
49924,60.39299049
49925,55.71051201
49926,64.69814956
49927,46.29910697
49928,115.1530467
49929,63.57930534
49930,139.1
49931,63.16892582
49932,71.18990418
49933,49.39416573
49934,62.37740175
49935,55.38920278
49936,82.26905607
49937,61.01484393
49938,108.9912598
49939,75.32429972
49940,95.50092447
49941,143.5112209
49942,78.20487836
49943,56.82443821
49944,67.51834718
49945,77.29122464
49946,118.7717883
49947,43.42946697
49948,67.84839883
49949,49.71875365
49950,74.73605285
49951,67.79921925
49952,71.42924695
49953,77.39286324
49954,74.94752676
49955,85.36875964
49956,100.911813
49957,39.74396512
49958,51.39251142
49959,79.00077476
49960,93.38481997
49961,82.54801557
49962,82.16031365
49963,110.6
49964,107.5964616
49965,68.59593458
49966,82.01714425
49967,79.77126057
49968,69.67898645
49969,59.09819148
49970,92.57116476
49971,74.10163111
49972,31.13692567
49973,60.46566734
49974,61.59243506
49975,69.02926492
49976,50.42038775
49977,90.40533423
49978,51.04934501
49979,48.58324276
49980,74.2480777
49981,67.24375926
49982,65.38721536
49983,30.20550669
49984,115.1092469
49985,69.96423086
49986,153.9616887
49987,40.94161443
49988,80.08464631
49989,71.58880829
49990,84.07314095
49991,80.88382065
49992,129.7
49993,93.97088105
49994,39.81199716
49995,59.90446965
49996,69.50494423
49997,72.88879856
49998,121.8277768
49999,80.28409836
50000,96.97167752
50001,87.19251666
50002,81.78545325
50003,79.58984131
50004,114.7628026
50005,59.82059061
50006,59.87195598
50007,77.39395613
50008,48.79280410000001
50009,104.2943012
50010,102.3
50011,59.68971704
50012,74.50135489
50013,103.2959481
50014,70.5959196
50015,102.5
50016,76.81308631
50017,98.49379819
50018,51.99305337
50019,95.28098061
50020,94.49710682
50021,72.58442922
50022,92.74629987
50023,82.9993787
50024,75.98904858
50025,68.66369339
50026,68.48719216
50027,71.48197844
50028,88.10043342
50029,47.15609767
50030,77.61909125
50031,52.60589041
50032,103.8858343
50033,59.59900741
50034,121.4318781
50035,80.29448087
50036,78.89339846
50037,58.42770492
50038,68.3104177
50039,74.70736432
50040,103.8609709
50041,89.28102553
50042,93.20176136
50043,120.2149472
50044,99.8238431
50045,101.4355798
50046,60.79353395
50047,61.80226963
50048,86.92311925
50049,77.43985777
50050,90.98948275
50051,106.2634119
50052,91.00177783
50053,86.41847893
50054,81.08846396
50055,119.1682334
50056,63.40881503
50057,91.0
50058,66.89785987
50059,63.30444419
50060,55.91214986
50061,115.0431282
50062,100.1454256
50063,102.4904896
50064,24.48401444
50065,86.28760536
50066,220.9775807
50067,70.60275021
50068,29.08448162
50069,56.79465679
50070,30.30496444
50071,61.89762407
50072,126.9
50073,97.04935771
50074,64.94650872
50075,83.08107194
50076,29.71644509
50077,82.59145819
50078,171.7590965
50079,17.29959728
50080,120.90291940000002
50081,93.81869676
50082,77.72154802
50083,73.90463807
50084,64.29077551
50085,87.17666966
50086,81.61605659
50087,87.97721012
50088,78.11362303
50089,77.16882102
50090,152.3067834
50091,106.5915518
50092,88.98184744
50093,96.83735432
50094,63.10499214
50095,128.4
50096,70.92296654
50097,75.3
50098,64.24924545
50099,120.8414447
50100,92.14329965
50101,103.4
50102,67.40332061
50103,69.59100906
50104,99.46209671
50105,84.48707239
50106,14.80644659
50107,127.8941246
50108,87.50921701
50109,57.08755071
50110,74.09753275
50111,59.99162737
50112,65.21071413
50113,60.49298974
50114,65.45715922
50115,61.76403521
50116,57.69765551
50117,58.68043491
50118,17.74539937
50119,21.69488796
50120,99.38368216
50121,52.41381541
50122,41.1100756
50123,94.10175462
50124,153.7026961
50125,104.3046837
50126,60.99243955
50127,83.30128902
50128,79.77699828
50129,94.77989146
50130,66.92518153
50131,69.88882102
50132,96.76129725
50133,84.76193353
50134,70.80247548
50135,75.40817876
50136,144.08607980000005
50137,84.48352047
50138,67.09294034
50139,189.995299
50140,115.8
50141,54.55632512
50142,48.45783442
50143,89.35233625
50144,50.08104574
50145,96.45610824
50146,63.66646306
50147,64.81809417
50148,86.68978816
50149,74.37895127
50150,75.60517179
50151,15.7012486
50152,61.16375103
50153,63.8334022
50154,50.64169773
50155,80.10022008
50156,59.0790658
50157,131.43508119999998
50158,60.3897118
50159,62.09133842
50160,84.17969758
50161,55.46379295
50162,17.90478479
50163,58.89710008
50164,71.98361404
50165,59.68835092
50166,94.35776331
50167,66.58720638
50168,116.72754170000002
50169,71.12105247
50170,52.19250543
50171,60.59654091
50172,55.57089528
50173,84.92641291
50174,91.3
50175,78.98164908
50176,81.93791077
50177,63.88449435
50178,50.40208174
50179,66.51343663
50180,72.17978741
50181,60.88424358
50182,102.2926768
50183,67.65584913
50184,64.41536492
50185,107.5300696
50186,65.5899461
50187,83.85975447
50188,88.08977768
50189,13.20017441
50190,113.6972363
50191,53.38757841
50192,31.59894378
50193,63.98285426
50194,76.47292462
50195,68.71768806
50196,57.73126132
50197,86.51765851
50198,84.19281159
50199,85.27886968
50200,71.4792462
50201,19.67889761
50202,93.42798862
50203,79.18875140000002
50204,78.65842728
50205,151.7
50206,75.47976271
50207,110.9740325
50208,121.8917105
50209,79.70295531
50210,77.44368216
50211,67.2754525
50212,60.49900067
50213,73.49507822
50214,23.29326821
50215,90.35752002
50216,57.31678419
50217,99.13996781
50218,59.08562318
